id_turma;num_reprovados;num_aprovados;media_aprovados;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;ano;periodo
57593168;15;68;8.0;01;26652.0;;61150;2017;1
57593169;24;42;7.6;02;21707.0;;61150;2017;1
57593173;22;16;7.6;01;5752917.0;;18773;2017;1
57593174;0;4;9.0;01;23400.0;;18653;2017;1
57593175;0;4;8.45;02;35466.0;;18653;2017;1
57593176;0;2;9.8;03;23400.0;;18653;2017;1
57593177;0;8;10.0;04;22886.0;;18653;2017;1
57593178;0;4;8.5;01;22886.0;;18732;2017;1
57593179;0;4;10.0;02;22886.0;;18732;2017;1
57593180;2;0;;03;23400.0;;18732;2017;1
57593183;19;36;9.0;01;5752921.0;;2056053;2017;1
57593185;0;10;9.1;01;22880.0;;18820;2017;1
57593187;0;10;9.0;01;22880.0;;2055503;2017;1
57593188;0;10;8.6;01;22880.0;;43327;2017;1
57593190;7;52;7.8999999999999995;01;21705.0;;18720;2017;1
57593191;9;10;7.7;01;5752179.0;;18760;2017;1
57593192;19;16;7.45;02;5752179.0;;18760;2017;1
57593193;1;0;;01;21709.0;;18724;2017;1
57593199;14;26;9.0;01;5752179.0;;18721;2017;1
57593200;2;12;8.85;01;23594.0;;18825;2017;1
57593201;0;14;9.1;02;23594.0;;18825;2017;1
57593202;12;42;7.7;01;21709.0;;18722;2017;1
57593203;12;50;8.1;02;21709.0;;18722;2017;1
57593210;0;6;8.4;01;5752878.0;;18812;2017;1
57593211;0;4;7.05;02;5758240.0;;18812;2017;1
57593212;2;4;7.35;03;5758240.0;;18812;2017;1
57593215;0;4;9.65;06;63717.0;;18812;2017;1
57593216;0;4;9.35;07;63717.0;;18812;2017;1
57593217;0;4;8.45;08;63717.0;;18812;2017;1
57593219;0;4;9.0;09;21708.0;;18812;2017;1
57593220;0;4;7.75;10;24189.0;;18812;2017;1
57593221;0;4;9.100000000000001;11;5751599.0;;18812;2017;1
57593222;0;4;8.75;12;5756964.0;;18812;2017;1
57593223;0;2;8.5;13;22889.0;;18812;2017;1
57593224;1;0;;14;23014.0;;18812;2017;1
57593225;1;4;8.399999999999999;15;22886.0;;18812;2017;1
57593226;2;2;8.0;16;5752936.0;;18812;2017;1
57593227;2;0;;17;5754083.0;;18812;2017;1
57593228;0;6;7.0;18;5754083.0;;18812;2017;1
57593229;0;4;8.0;19;24200.0;;18812;2017;1
57593230;0;6;9.0;20;5759159.0;;18812;2017;1
57593231;2;6;8.0;21;5759159.0;;18812;2017;1
57593232;0;6;9.0;22;5757838.0;;18812;2017;1
57593233;0;2;7.5;23;5752924.0;;18812;2017;1
57593234;0;8;8.0;24;20909.0;;18812;2017;1
57593235;0;2;8.0;25;21705.0;;18812;2017;1
57593236;1;4;9.3;26;22876.0;;18812;2017;1
57593238;1;2;9.0;28;5757980.0;;18812;2017;1
57593240;0;4;10.0;30;3031587.0;;18812;2017;1
57593241;2;0;;31;5753753.0;;18812;2017;1
57593243;0;2;10.0;33;5753085.0;;18812;2017;1
57593244;0;4;8.5;34;5752855.0;;18812;2017;1
57593246;0;2;9.0;36;5757838.0;;18812;2017;1
57593247;0;2;8.0;01;22889.0;;18799;2017;1
57593249;0;2;10.0;01;5758240.0;;18716;2017;1
57593250;0;2;10.0;02;23477.0;;18716;2017;1
57593251;0;2;8.0;03;21705.0;;18716;2017;1
57593252;0;4;8.0;04;5754083.0;;18716;2017;1
57593253;0;6;9.0;05;5754083.0;;18716;2017;1
57593255;0;2;7.3;07;63717.0;;18716;2017;1
57593277;0;2;9.3;08;5752878.0;;18716;2017;1
57593278;0;2;7.0;09;5752921.0;;18716;2017;1
57593279;0;2;10.0;10;21708.0;;18716;2017;1
57593280;2;2;7.7;11;24189.0;;18716;2017;1
57593281;0;2;8.3;12;5756964.0;;18716;2017;1
57593282;0;2;8.0;13;5758777.0;;18716;2017;1
57593283;0;4;8.25;14;22889.0;;18716;2017;1
57593284;0;2;7.6;15;5753753.0;;18716;2017;1
57593285;0;4;8.1;16;5752936.0;;18716;2017;1
57593286;0;4;10.0;17;24200.0;;18716;2017;1
57593287;0;4;7.5;18;5751745.0;;18716;2017;1
57593288;0;2;9.5;19;5759159.0;;18716;2017;1
57593289;1;2;10.0;20;5757838.0;;18716;2017;1
57593290;1;2;9.8;21;5757838.0;;18716;2017;1
57593291;0;2;8.4;22;5753085.0;;18716;2017;1
57593292;0;8;8.3;23;3588457.0;;18716;2017;1
57593293;0;2;9.5;24;3031587.0;;18716;2017;1
57593300;2;0;;30;24189.0;;18716;2017;1
57593301;0;2;8.1;31;5751599.0;;18716;2017;1
57593302;0;4;8.75;01;63717.0;;18715;2017;1
57593303;0;4;7.0;32;63717.0;;18716;2017;1
57593325;2;2;9.0;01;35466.0;;18651;2017;1
57593326;0;4;8.5;01;5757631.0;;18710;2017;1
57593327;0;8;8.25;02;15520.0;;18710;2017;1
57593328;2;4;9.25;02;5752878.0;;18715;2017;1
57593329;0;6;9.5;03;23477.0;;18715;2017;1
57593331;0;6;10.0;04;5752885.0;;18715;2017;1
57593332;0;4;7.7;05;5758240.0;;18715;2017;1
57593333;0;6;10.0;06;21708.0;;18715;2017;1
57593334;2;4;7.199999999999999;07;24189.0;;18715;2017;1
57593335;0;6;8.4;08;5756964.0;;18715;2017;1
57593336;0;6;8.7;09;5751599.0;;18715;2017;1
57593337;0;4;10.0;10;5757838.0;;18715;2017;1
57593338;0;2;8.3;11;5752921.0;;18715;2017;1
57593339;0;2;7.0;12;5758777.0;;18715;2017;1
57593340;2;2;8.0;13;22889.0;;18715;2017;1
57593341;2;4;9.7;14;23014.0;;18715;2017;1
57593342;0;8;8.75;15;22886.0;;18715;2017;1
57593344;0;6;8.8;16;23014.0;;18715;2017;1
57593345;0;6;9.5;17;5752936.0;;18715;2017;1
57593346;2;4;9.5;18;5754083.0;;18715;2017;1
57593347;2;4;9.0;19;5754083.0;;18715;2017;1
57593348;0;2;7.5;20;24200.0;;18715;2017;1
57593349;0;2;10.0;21;5751745.0;;18715;2017;1
57593350;0;4;8.5;22;23176.0;;18715;2017;1
57593353;0;4;8.0;25;21705.0;;18715;2017;1
57593355;0;6;9.0;27;5752924.0;;18715;2017;1
57593356;0;4;9.0;37;3031587.0;;18812;2017;1
57593359;0;6;8.6;28;22876.0;;18715;2017;1
57593360;0;6;10.0;29;22876.0;;18715;2017;1
57593361;0;6;10.0;30;3031587.0;;18715;2017;1
57593362;2;4;9.0;31;5757980.0;;18715;2017;1
57593363;0;6;9.5;01;21705.0;;18832;2017;1
57593365;0;2;9.0;03;15520.0;;18832;2017;1
57593366;0;46;10.0;04;5757631.0;;18832;2017;1
57593367;0;22;9.0;05;5756964.0;;18832;2017;1
57593370;2;14;9.0;08;5752936.0;;18832;2017;1
57593371;0;34;9.0;09;23176.0;;18832;2017;1
57593372;1;12;9.75;10;5757838.0;;18832;2017;1
57593373;0;6;10.0;11;23014.0;;18832;2017;1
57593374;2;4;8.4;02;5751599.0;;2055643;2017;1
57593376;10;20;10.0;01;5754083.0;;48500;2017;1
57593377;1;12;10.0;12;5754083.0;;18832;2017;1
57593378;0;2;10.0;01;5754083.0;;18831;2017;1
57593396;20;36;7.95;01;5756964.0;;18808;2017;1
57593413;4;28;8.8;13;5758777.0;;18832;2017;1
57593414;0;4;9.5;32;20909.0;;18715;2017;1
57593415;6;0;;01;20909.0;;18798;2017;1
57593431;2;4;7.699999999999999;01;5752917.0;;61161;2017;1
57593679;13;90;8.149999999999999;01;5752810.0;;24946;2017;1
57593680;38;63;7.2;01;26153.0;;24945;2017;1
57593681;32;78;7.15;01;3030265.0;;2041855;2017;1
57593682;24;21;6.4;01;5752810.0;;26579;2017;1
57593683;57;279;7.2;01;21385.0;;2041856;2017;1
57593684;51;48;6.4;01;5752218.0;;24947;2017;1
57593685;7;105;7.8;02;26153.0;;24947;2017;1
57593686;48;468;7.5;01;21385.0;;2042300;2017;1
57593687;28;114;6.7;01;5757828.0;;2043350;2017;1
57593688;50;75;5.8;02;5756324.0;;2043350;2017;1
57593689;18;111;9.1;01;26118.0;;2043351;2017;1
57593690;32;111;8.1;02;5752682.0;;2043351;2017;1
57593691;50;114;6.6;01;5757828.0;;2043352;2017;1
57593692;35;105;6.2;01;20881.0;;2048650;2017;1
57593693;14;240;9.5;01;26118.0;;2048652;2017;1
57593694;3;144;7.6;01;5752164.0;;21050;2017;1
57593695;12;174;9.4;02;26118.0;;2048652;2017;1
57593696;16;150;9.0;03;26118.0;;2048652;2017;1
57593699;25;114;6.75;01;20881.0;;59977;2017;1
57593700;45;78;6.4;02;20881.0;;59977;2017;1
57593702;7;72;9.3;01;26118.0;;20974;2017;1
57593703;10;90;6.6;01;21385.0;;20951;2017;1
57593704;69;99;6.2;01;21385.0;;26590;2017;1
57593708;6;60;7.75;01;15373.0;;2054400;2017;1
57593709;77;72;5.949999999999999;01;26144.0;;24253;2017;1
57593712;15;87;6.4;01A;5757820.0;;2049100;2017;1
57593713;57;342;6.5;01;26013.0;;53985;2017;1
57593717;72;144;8.95;01;5752485.0;;2054963;2017;1
57593718;0;15;8.3;01;2296724.0;;43373;2017;1
57593719;0;30;8.1;01;2296724.0;;2054970;2017;1
57593720;6;27;5.9;01;5754639.0;;2054964;2017;1
57593721;27;33;5.7;01;5752709.0;;2054966;2017;1
57593722;3;33;5.3;01;5752709.0;;2054967;2017;1
57593723;0;18;7.65;01;5754639.0;;2055016;2017;1
57593724;3;12;8.9;01;63227.0;;43374;2017;1
57593728;0;144;6.55;01A;5752985.0;;23858;2017;1
57593730;0;168;7.3;02A;5752985.0;;23858;2017;1
57593731;51;1428;7.0;01;22203.0;;61127;2017;1
57593732;0;1071;6.9;02;22203.0;;61127;2017;1
57593733;44;162;7.3;01;26629.0;;25737;2017;1
57593734;88;132;6.5;01;5752233.0;;25733;2017;1
57593735;94;150;5.8;01;5756708.0;;25742;2017;1
57593736;148;336;5.5;01;5752233.0;;45839;2017;1
57593737;16;24;5.25;01;5753344.0;;23589;2017;1
57593738;9;18;6.699999999999999;01;5756291.0;;23592;2017;1
57593739;6;72;7.5;01;5758575.0;;22736;2017;1
57593740;7;15;7.0;01;5756291.0;;22735;2017;1
57593741;6;60;6.45;01;22825.0;;22743;2017;1
57593742;3;45;7.6;01;5757198.0;;20018;2017;1
57593743;6;60;7.8;01;22099.0;;22744;2017;1
57593745;9;42;7.15;01;23849.0;;20020;2017;1
57593746;4;48;5.8;01;19205.0;;2043051;2017;1
57593747;18;90;6.3;01;22826.0;;46254;2017;1
57593748;67;90;6.4;01;5757144.0;;48284;2017;1
57593749;6;15;7.9;01;5757144.0;;48285;2017;1
57593750;12;24;6.7;01;5753495.0;;48287;2017;1
57593751;18;36;8.0;01;21789.0;;48288;2017;1
57593752;6;33;9.2;01;19205.0;;55207;2017;1
57593753;14;12;7.699999999999999;01;5753495.0;;23495;2017;1
57593754;14;12;8.15;01;20811.0;;25518;2017;1
57593755;4;24;7.199999999999999;02;20811.0;;25518;2017;1
57593757;4;48;7.5;01;18205.0;;2049409;2017;1
57593758;19;12;6.15;02;5758388.0;;2049409;2017;1
57593759;45;99;7.2;01;5752026.0;;23496;2017;1
57593760;46;36;6.5;01;5758388.0;;23553;2017;1
57593761;42;216;7.4;02;5758575.0;;23553;2017;1
57593762;74;18;5.4;03;5752026.0;;23553;2017;1
57593763;35;90;7.25;01;2262005.0;;2043101;2017;1
57593764;42;54;5.85;02;2262005.0;;2043101;2017;1
57593765;42;93;6.4;01;5758790.0;;25926;2017;1
57593766;68;234;6.5;01;5751841.0;;2043950;2017;1
57593767;17;108;6.5;01;5758037.0;;2037500;2017;1
57593768;66;240;7.1;01;5752290.0;;25725;2017;1
57593769;32;132;5.85;02;5752290.0;;25725;2017;1
57593771;16;72;5.699999999999999;01A;21357.0;;25735;2017;1
57593773;30;108;5.55;02A;21357.0;;25735;2017;1
57593774;34;105;6.2;01;5755546.0;;2039150;2017;1
57593775;17;111;6.1;01;5757877.0;;2039151;2017;1
57593777;45;135;6.8;01A;2305973.0;;2043951;2017;1
57593779;75;171;6.8;02A;2305973.0;;2043951;2017;1
57593781;32;108;6.25;01A;2260569.0;;2039201;2017;1
57593783;0;6;6.6;02A;2260569.0;;2039201;2017;1
57593784;29;96;6.8;01;5753637.0;;2043100;2017;1
57593785;36;75;6.6;02;5753637.0;;2043100;2017;1
57593786;23;87;6.9;01;26065.0;;25740;2017;1
57593787;3;42;6.1;01;5752671.0;;2048485;2017;1
57593788;17;27;6.6;01;5755546.0;;43006;2017;1
57593790;130;510;6.25;01A;2260569.0;;60041;2017;1
57593793;22;78;7.7;01A;21357.0;;60235;2017;1
57593795;22;90;6.9;02A;21357.0;;60235;2017;1
57593796;37;81;6.5;01;5755546.0;;60236;2017;1
57593798;60;171;6.4;01A;23841.0;;25734;2017;1
57593800;75;126;6.7;02A;23841.0;;25734;2017;1
57593802;64;48;6.3;03A;23841.0;;25734;2017;1
57593804;70;72;6.1;04A;23841.0;;25734;2017;1
57593815;79;66;5.4;01;5752661.0;;2049256;2017;1
57593816;28;78;6.199999999999999;02;5753645.0;;2049256;2017;1
57593817;6;87;9.0;01;5757774.0;;2047403;2017;1
57593818;12;78;6.4;01;5759257.0;;43237;2017;1
57593821;120;168;5.85;01;;118922541.0;43238;2017;1
57593822;77;42;5.35;03;5757868.0;;2049256;2017;1
57593825;0;75;6.9;01;23680.0;;43239;2017;1
57593826;112;60;5.7;04;24337.0;;2049256;2017;1
57593828;9;75;7.4;01;5751873.0;;2049700;2017;1
57593829;2;141;6.3;02;17468.0;;2049700;2017;1
57593835;7;30;6.75;01;22016.0;;2055068;2017;1
57593837;6;39;8.1;02;5752279.0;;2055068;2017;1
57593838;9;33;5.9;03;37595.0;;2055068;2017;1
57593839;10;18;5.2;04;37595.0;;2055068;2017;1
57593841;25;56;8.8;01;5753914.0;;2055154;2017;1
57593842;26;94;7.3;01;19097.0;;2055155;2017;1
57593843;34;74;7.3;02;19097.0;;2055155;2017;1
57593844;21;39;6.9;01;5751873.0;;2055883;2017;1
57593845;6;33;6.0;01;23681.0;;2055885;2017;1
57593846;14;126;7.6;02;26647.0;;2055885;2017;1
57593848;62;63;6.1;01;5752689.0;;25792;2017;1
57593849;71;60;5.9;02;5752177.0;;25792;2017;1
57593850;26;117;7.0;03;23840.0;;25792;2017;1
57593852;14;57;8.3;04;20873.0;;25792;2017;1
57593853;38;66;6.25;05;5752177.0;;25792;2017;1
57593855;48;144;7.3;01;5752025.0;;24957;2017;1
57593856;30;72;6.2;06;21730.0;;25792;2017;1
57593857;6;12;9.350000000000001;01;5754328.0;;43371;2017;1
57593858;27;180;6.800000000000001;01;22728.0;;21045;2017;1
57593859;3;15;9.0;01;5758813.0;;2055001;2017;1
57593860;3;18;8.2;01;5757949.0;;2055002;2017;1
57593861;3;15;8.5;01;5758619.0;;2055015;2017;1
57593862;37;117;7.1;07;20873.0;;25792;2017;1
57593863;0;18;9.7;02;22825.0;;22737;2017;1
57593864;23;33;7.8;01;5758347.0;;25526;2017;1
57593865;51;45;6.6;02;5753495.0;;25526;2017;1
57593866;28;66;7.6;03;5758347.0;;25526;2017;1
57593869;15;30;5.35;01;5756364.0;;41412;2017;1
57593870;19;90;6.8;01;5755035.0;;41460;2017;1
57593871;64;126;5.9;02;26013.0;;53985;2017;1
57593872;78;108;7.05;03;26013.0;;53985;2017;1
57593873;23;72;6.65;01;5754630.0;;24154;2017;1
57593874;9;51;8.3;02;5752662.0;;24154;2017;1
57593875;12;24;5.15;01;5754978.0;;25819;2017;1
57593876;50;180;7.35;01;25470.0;;60365;2017;1
57593877;23;102;7.35;01;15515.0;;25639;2017;1
57593878;1;132;8.5;01;5759178.0;;23145;2017;1
57593879;18;42;8.75;01;5755772.0;;25603;2017;1
57593880;30;204;8.4;02;5759144.0;;25603;2017;1
57593881;21;51;7.7;03;5759178.0;;25603;2017;1
57593882;18;81;6.6;01;5753386.0;;46454;2017;1
57593883;9;114;7.0;01;5752989.0;;59418;2017;1
57593884;40;120;8.2;04;5753666.0;;25603;2017;1
57593885;0;33;9.3;01;5753006.0;;60253;2017;1
57593886;1;48;8.0;01;5752989.0;;46457;2017;1
57593887;0;24;8.95;01;5753362.0;;46461;2017;1
57593888;7;27;7.6;01;5759136.0;;46462;2017;1
57593889;12;108;7.699999999999999;01;5753676.0;;59419;2017;1
57593890;2;12;5.15;01;5752988.0;;59420;2017;1
57593891;9;75;6.6;01;5753553.0;;46463;2017;1
57593892;3;42;7.85;01;5759136.0;;46470;2017;1
57593893;10;42;7.65;01;5755418.0;;51589;2017;1
57593894;3;60;7.15;01;5753350.0;;51590;2017;1
57593895;4;57;8.2;01;5759136.0;;46474;2017;1
57593896;0;63;6.5;01;5759136.0;;56278;2017;1
57593897;9;30;6.199999999999999;01;5753350.0;;52340;2017;1
57593898;0;57;6.4;01;5755401.0;;52336;2017;1
57593899;0;60;7.1;01;5753676.0;;46477;2017;1
57593900;0;39;6.4;01;5755401.0;;52342;2017;1
57593901;0;45;10.0;01;5753006.0;;52344;2017;1
57593902;1;11;8.8;01;5752988.0;;52346;2017;1
57593903;1;30;6.8;01;5753386.0;;60247;2017;1
57593904;6;66;7.35;01;5753553.0;;60248;2017;1
57593905;0;33;7.6;01;5755418.0;;54545;2017;1
57593906;0;42;9.4;01;5753362.0;;48652;2017;1
57593907;3;6;6.7;01;5752988.0;;52354;2017;1
57593908;84;138;8.2;05;5758392.0;;25603;2017;1
57593909;90;198;7.8;06;5759144.0;;25603;2017;1
57593910;38;75;6.0;07;22172.0;;25603;2017;1
57593911;25;96;8.7;08;5753666.0;;25603;2017;1
57593913;25;60;7.050000000000001;10;15515.0;;25603;2017;1
57593915;34;60;5.95;01A;21357.0;;25736;2017;1
57593917;24;30;6.6;02A;21357.0;;25736;2017;1
57593918;220;216;5.699999999999999;02;;122645550.0;43238;2017;1
57593919;46;96;6.95;01;26317.0;;25741;2017;1
57593920;14;258;8.3;01;18162.0;;53075;2017;1
57593921;48;150;6.2;01;25470.0;;24949;2017;1
57593922;15;27;6.6;02;5752810.0;;24949;2017;1
57593923;12;90;7.3;03;20881.0;;24949;2017;1
57593924;49;39;6.0;02;5752218.0;;24946;2017;1
57593925;38;78;6.7;01;5752246.0;;43205;2017;1
57593926;18;132;6.6;02;5752235.0;;43205;2017;1
57593927;32;42;6.2;01;5757877.0;;43202;2017;1
57593928;12;54;7.6;01;18762.0;;43203;2017;1
57593929;33;63;5.6;02;2262005.0;;43203;2017;1
57593930;7;45;7.5;01;18162.0;;27947;2017;1
57593931;15;69;6.6;02;5758790.0;;27947;2017;1
57593932;20;192;7.2;01;18544.0;;22914;2017;1
57593933;4;33;7.6;01;18162.0;;43200;2017;1
57593934;18;102;7.1;02;18185.0;;22914;2017;1
57593935;42;114;7.4;01;16930.0;;25455;2017;1
57593936;21;120;7.25;01;5753408.0;;22484;2017;1
57593937;24;117;7.0;01;5755520.0;;22915;2017;1
57593938;0;51;7.7;01;5755520.0;;22437;2017;1
57593939;33;132;6.85;01;5753853.0;;22485;2017;1
57593940;55;120;5.8;01;5754278.0;;22435;2017;1
57593941;24;102;6.4;01;5752980.0;;22443;2017;1
57593942;36;252;7.2;01;5757962.0;;21087;2017;1
57593943;6;69;7.5;01;18187.0;;22450;2017;1
57593945;15;9;7.2;03;18187.0;;22450;2017;1
57593946;13;48;8.15;01;22206.0;;25458;2017;1
57593947;24;132;9.0;02;5757962.0;;25458;2017;1
57593949;9;51;7.7;03;22206.0;;25458;2017;1
57593950;0;36;7.5;01;5752980.0;;25460;2017;1
57593951;3;18;10.0;02;5753853.0;;25460;2017;1
57593952;0;48;7.75;03;5752980.0;;25460;2017;1
57593953;40;105;5.4;01;18678.0;;22444;2017;1
57593954;6;120;6.85;01;5751838.0;;22436;2017;1
57593955;30;126;6.3;01;5753882.0;;22457;2017;1
57593956;4;132;7.25;01;18545.0;;22445;2017;1
57593957;3;51;7.3;02;18545.0;;22445;2017;1
57593958;78;153;5.5;01;23658.0;;22455;2017;1
57593959;24;96;7.25;01;5754313.0;;22453;2017;1
57593960;15;51;7.2;02;5754313.0;;22453;2017;1
57593961;12;135;7.0;01;5751838.0;;22458;2017;1
57593962;27;114;6.65;01;5753882.0;;23552;2017;1
57593963;6;93;6.8;01;5757738.0;;22916;2017;1
57593965;0;72;9.3;01;18678.0;;22446;2017;1
57593966;6;57;7.5;01;5752980.0;;22448;2017;1
57593967;3;48;8.5;01;18187.0;;22452;2017;1
57593968;4;63;9.1;01;5753853.0;;22449;2017;1
57593969;27;57;7.1;01;18544.0;;22477;2017;1
57593970;7;60;6.4;01;16930.0;;22466;2017;1
57593971;1;24;7.1;01;18678.0;;22454;2017;1
57593972;15;81;6.5;01;18544.0;;22465;2017;1
57593973;0;129;7.0;01;18112.0;;22480;2017;1
57593974;3;48;9.1;01;18112.0;;22481;2017;1
57593976;1;93;8.0;01;5758000.0;;22482;2017;1
57593977;0;6;9.1;01;18185.0;;22473;2017;1
57593978;12;21;8.0;01;23658.0;;61135;2017;1
57593979;30;39;5.5;01;5753099.0;;57561;2017;1
57593980;6;48;6.6;01;5751841.0;;63592;2017;1
57593991;17;87;6.6;01;22736.0;;25173;2017;1
57593992;17;108;8.0;01;22722.0;;25176;2017;1
57593993;17;105;7.6;01;5751985.0;;25177;2017;1
57593994;17;114;8.3;01;5757904.0;;25178;2017;1
57593997;14;162;6.8;01;20817.0;;21542;2017;1
57593998;17;90;7.95;01;5758430.0;;25179;2017;1
57593999;0;144;8.2;01;25964.0;;21546;2017;1
57594000;18;84;5.55;01;5754334.0;;53659;2017;1
57594001;1;66;8.3;01;5751985.0;;21549;2017;1
57594002;9;96;7.5;01;5753413.0;;21547;2017;1
57594004;1;3;7.0;01;15370.0;;25166;2017;1
57594006;10;48;6.35;01;5753876.0;;42405;2017;1
57594007;0;54;7.550000000000001;01;5752846.0;;42406;2017;1
57594008;0;54;7.35;01;5758666.0;;42446;2017;1
57594009;12;48;7.45;01;5753988.0;;42408;2017;1
57594010;0;51;6.6;01;5754372.0;;42436;2017;1
57594011;17;69;5.8;01;5754372.0;;42441;2017;1
57594012;0;24;6.5;02;5758666.0;;42446;2017;1
57594013;3;36;7.25;01;5754372.0;;42442;2017;1
57594014;4;45;7.5;01;5753850.0;;42445;2017;1
57594015;0;54;8.850000000000001;01;5758556.0;;42450;2017;1
57594016;0;66;8.05;01;5754349.0;;42452;2017;1
57594017;1;36;8.2;01;2283351.0;;42453;2017;1
57594018;1;39;8.0;01;23856.0;;42457;2017;1
57594019;1;3;7.7;01;5758015.0;;42788;2017;1
57594020;6;45;8.2;01;24385.0;;54106;2017;1
57594021;50;93;6.0;01;23404.0;;57573;2017;1
57594022;0;3;10.0;01;5757411.0;;55909;2017;1
57594024;22;27;6.3;02;23404.0;;57573;2017;1
57594026;26;111;6.0;01;5757953.0;;57574;2017;1
57594027;22;15;5.5;01;5757489.0;;57571;2017;1
57594028;21;99;9.6;01;5753850.0;;57610;2017;1
57594029;8;87;7.0;01;5756289.0;;57612;2017;1
57594030;28;54;5.85;01;5752238.0;;57613;2017;1
57594031;35;81;6.3;01;5756289.0;;57575;2017;1
57594032;26;96;7.0;01;25436.0;;57578;2017;1
57594033;12;138;8.2;01;5752284.0;;57579;2017;1
57594034;6;33;5.9;02;5756289.0;;57575;2017;1
57594035;0;24;6.6;01;5756414.0;;48270;2017;1
57594036;3;21;8.1;01;5752807.0;;57584;2017;1
57594037;12;72;7.8;02;5753988.0;;57611;2017;1
57594038;0;18;8.5;01;5752284.0;;48268;2017;1
57594042;13;108;7.45;01;18205.0;;23533;2017;1
57594043;12;48;8.8;01;26065.0;;52384;2017;1
57594044;5;510;8.8;01;16607.0;;54253;2017;1
57594045;0;120;8.8;01;16607.0;;54254;2017;1
57594046;5;190;8.6;02;16607.0;;54254;2017;1
57594047;0;170;8.9;03;16607.0;;54254;2017;1
57594051;19;24;5.699999999999999;02;5754978.0;;25819;2017;1
57594053;22;60;6.9;01A;5753645.0;;24244;2017;1
57594054;28;60;5.7;01;23840.0;;25797;2017;1
57594056;17;102;6.800000000000001;02;5753012.0;;25798;2017;1
57594057;63;63;6.7;03;22922.0;;25798;2017;1
57594058;33;96;6.6;04;5756809.0;;25798;2017;1
57594059;119;33;5.6;05;18727.0;;25798;2017;1
57594060;29;147;8.7;02;5752796.0;;25639;2017;1
57594061;22;75;8.7;11;5753895.0;;25603;2017;1
57594064;14;108;7.4;03;5758000.0;;22914;2017;1
57594065;18;54;7.05;01;5754313.0;;25882;2017;1
57594067;2;30;9.649999999999999;01;5752476.0;;27944;2017;1
57594069;18;6;7.3;01;22722.0;;21584;2017;1
57594070;14;87;8.8;01;18649.0;;25146;2017;1
57594071;18;51;5.6;02;5756324.0;;60365;2017;1
57594072;21;168;6.1;01;22755.0;;54075;2017;1
57594073;31;105;8.0;01;5758533.0;;25152;2017;1
57594074;0;84;6.5;01;22755.0;;2049854;2017;1
57594075;5;165;6.2;02;22755.0;;2049854;2017;1
57594076;10;12;5.3;01;24052.0;;21574;2017;1
57594078;9;207;5.8;01A;23131.0;;2049513;2017;1
57594079;65;660;6.1;01;22755.0;;54065;2017;1
57594080;27;162;6.0;01B;23131.0;;2049513;2017;1
57594081;19;105;8.2;01;22706.0;;25216;2017;1
57594082;55;72;5.8;01;26597.0;;25156;2017;1
57594083;24;96;8.5;01;22737.0;;25159;2017;1
57594085;50;204;7.1;01;20817.0;;25144;2017;1
57594086;54;93;6.8;01;15370.0;;53661;2017;1
57594087;30;174;7.3;01;5752271.0;;25234;2017;1
57594089;18;162;6.55;02A;23131.0;;2049513;2017;1
57594090;24;42;5.8;01;5751762.0;;21557;2017;1
57594091;18;117;5.3;02B;23131.0;;2049513;2017;1
57594092;56;228;8.350000000000001;01;25964.0;;23117;2017;1
57594093;7;87;8.3;01;22706.0;;21552;2017;1
57594094;19;75;6.8;01;20915.0;;25810;2017;1
57594096;9;180;5.8;01A;5754558.0;;2049512;2017;1
57594097;30;72;8.0;01;5758817.0;;21588;2017;1
57594098;9;189;7.8;01B;5754558.0;;2049512;2017;1
57594099;8;87;7.8;01;22736.0;;21568;2017;1
57594101;18;90;5.5;02A;5754558.0;;2049512;2017;1
57594102;20;51;6.1;01;5751762.0;;25145;2017;1
57594103;6;90;6.5;02;23680.0;;43239;2017;1
57594104;11;84;7.45;01;5758430.0;;21590;2017;1
57594105;0;108;6.4;02B;5754558.0;;2049512;2017;1
57594106;16;39;5.8;01;25970.0;;21593;2017;1
57594107;3;33;7.0;02;3029296.0;;21574;2017;1
57594108;0;84;7.95;01;5753672.0;;27516;2017;1
57594109;13;30;6.6;03;3029296.0;;21574;2017;1
57594110;9;207;7.5;01;25970.0;;57637;2017;1
57594114;24;114;6.1;01A;5753000.0;;21038;2017;1
57594115;6;132;5.8;01B;5753000.0;;21038;2017;1
57594118;36;84;6.25;02A;5753000.0;;21038;2017;1
57594119;21;45;5.9;01;24052.0;;25185;2017;1
57594120;12;78;7.2;02B;5753000.0;;21038;2017;1
57594122;9;189;6.2;01A;2306614.0;;21039;2017;1
57594123;0;189;7.0;01B;2306614.0;;21039;2017;1
57594125;18;81;6.0;02A;2306614.0;;21039;2017;1
57594126;18;144;6.0;02B;2306614.0;;21039;2017;1
57594127;0;30;8.45;01;5755472.0;;59984;2017;1
57594129;12;42;7.25;02;5753876.0;;57613;2017;1
57594130;35;87;6.4;02;5757489.0;;57571;2017;1
57594131;12;60;8.8;03;5753988.0;;57611;2017;1
57594132;10;24;9.25;01;5753850.0;;57585;2017;1
57594133;15;96;7.55;01;5758350.0;;57614;2017;1
57594134;7;84;7.949999999999999;01;5754349.0;;42447;2017;1
57594137;0;18;9.5;01;5758350.0;;62812;2017;1
